Date,Fraction Pax Dom STD,Fraction Pax Dom BUS,Fraction Pax Eur STD,Fraction Pax Eur BUS,Fraction Pax Int STD,Fraction Pax Int BUS,Fraction Revenue Dom STD,Fraction Revenue Dom BUS,Fraction Revenue Eur STD,Fraction Revenue Eur BUS,Fraction Revenue Int STD,Fraction Revenue Int BUS,AS revenue
2021-06-19,3.641185403513194e-05,7.876850056579562e-06,0.002970612810017213,0.0004023138321351109,0.0006123136270397698,0.00012543512165571983,2.7486832257207656e-05,9.290829780816364e-06,0.002702985365386443,0.0005721518363037572,0.000969852441378588,0.00041849303135627606,357078.0
2021-06-20,3.641185403513194e-05,8.025469868967856e-06,0.0023734584038410493,0.0003737788281565585,0.0005735238560064252,0.00012677269996721446,2.7486832257207656e-05,9.952957919373734e-06,0.0018716789797474465,0.0005265321090931977,0.0008349666219752878,0.0003973219599365937,313039.0
2021-06-21,4.265388615544027e-05,8.025469868967856e-06,0.0021685116825575926,0.0003236939513817035,0.0006146915440379824,0.00013673022739723014,3.5361248743137296e-05,1.0061142244584319e-05,0.0015054379757611677,0.0004101628383150611,0.0009777619175995395,0.00045433409761585656,270959.0
2021-06-22,3.6263234222743646e-05,7.876850056579562e-06,0.001862057629412931,0.0002547343584335353,0.000554203280395947,0.00012305720465750713,2.7130224666698693e-05,1.0618091178075844e-05,0.0012801391099765518,0.00028157575073513275,0.0008217801547801756,0.0004072418615343753,210307.0
2021-06-23,3.864115122095634e-05,7.72823024419127e-06,0.0017766012372896621,0.00024834370650083867,0.0005087256178051291,0.00011027590079211387,2.8648812046506522e-05,9.636418597461285e-06,0.0011016449904462373,0.00029292408610838005,0.0007234856799659257,0.00037237645761511984,193249.0
2021-06-24,3.50742757236373e-05,8.025469868967856e-06,0.002012015020112719,0.00028624175865985354,0.0006207849563459025,0.00013791918589633648,2.7895528596892084e-05,9.682497106347275e-06,0.0013154272341295004,0.00033569596112844235,0.0009456131422911277,0.0004963977659884755,240860.0
2021-06-25,4.027596915722758e-05,8.61994911852103e-06,0.0025364943380310075,0.00036070028466638865,0.0007056468692196181,0.00014341811895470335,3.284696488870613e-05,1.1561698903523717e-05,0.0019831509063963746,0.000476503870630307,0.0011081721114006092,0.0004755903141063065,307170.0
2021-06-26,3.9384250282897815e-05,7.876850056579562e-06,0.0030394237831529933,0.0003947342217033079,0.0006552647528199866,0.00014594465576530435,3.0261559857516155e-05,9.927915251500914e-06,0.0026017098113886128,0.0006066015319363238,0.0010202172532976894,0.0004741318291293935,358232.0
2021-06-27,3.700633328468511e-05,7.876850056579562e-06,0.0024294880731114362,0.0003425686675550168,0.0005919527127425736,0.0001212737669088476,2.618962206139556e-05,9.981005707391294e-06,0.0019322381609042157,0.00048718506933142234,0.0009415922915374676,0.00040052241289074015,313799.0
2021-06-28,4.532904277842956e-05,8.917188743297617e-06,0.0022529277359941433,0.0003291928844400704,0.0006600205868164121,0.00012929923677781546,3.3912780833373366e-05,1.1599763758690403e-05,0.001639966185867244,0.0003882865653680801,0.0010187247102924693,0.0004366139058290489,271467.0
2021-06-29,3.7303572909461705e-05,8.025469868967856e-06,0.0018916329720782014,0.00026261120849011487,0.0005941820099283979,0.00012662408015482618,2.7657122398742834e-05,9.790681431557858e-06,0.0011474750760669284,0.00030975275891891534,0.0009651624505393661,0.0004241666981895422,210484.0
2021-06-30,3.7452192721849994e-05,7.876850056579562e-06,0.001697089637661925,0.0002429933932548601,0.0005741183352559783,0.0001212737669088476,2.7010019860909155e-05,1.0352638898623947e-05,0.0010065870300278708,0.0002866133338044293,0.000789396980100474,0.0003800875959065187,193262.0
2021-07-01,3.8343911596179756e-05,7.876850056579562e-06,0.0020766646385016268,0.00028208040391298133,0.0006772604850534541,0.00015040325013695316,2.8428436569225703e-05,1.0034096163281672e-05,0.001399684792747677,0.00034032184273790977,0.0010453340474674132,0.0005342342320241624,240582.0
2021-07-02,4.503180315365297e-05,9.214428368074206e-06,0.002393076219076304,0.0003387045524329212,0.0007083220258426074,0.00015025463032456487,3.3690401942662724e-05,1.2855903979191073e-05,0.0017097250414937724,0.0004611436998638339,0.001188759416615345,0.0005205409012313042,306479.0
2021-07-03,3.9384250282897815e-05,8.322709493744443e-06,0.002866281701720631,0.00039830109720062694,0.0006560078518819281,0.00013598712833528867,2.9465203019160467e-05,9.928916958215826e-06,0.0024728212100874956,0.0005959754271045287,0.001025795757993039,0.00045461457549603217,356914.0
2021-07-04,3.685771347229682e-05,8.471329306132738e-06,0.0022683841964825256,0.000351783095923091,0.000581549325875393,0.00013658160758484185,2.7574982448119982e-05,1.0505900026005608e-05,0.0018805530995348592,0.00048132107822232277,0.000870168599350754,0.0004519991192633948,312323.0
2021-07-05,4.116768803155733e-05,8.471329306132738e-06,0.002247726042560553,0.00033721835430903824,0.0006405513913935456,0.0001402971028945492,3.301925844367114e-05,1.1762040246506279e-05,0.0016513295468412149,0.00044321014454674977,0.0009800397986692512,0.00045389334666129497,270017.0
2021-07-06,3.611461441035535e-05,7.579610431802975e-06,0.0018431829132396177,0.00025309954049726404,0.0005650525267002923,0.00013747332645917162,2.7505864684790998e-05,8.991319473057432e-06,0.0011677776677647812,0.0002985336437118918,0.0008264420978313798,0.00046792224920364894,209173.0
2021-07-07,3.715495309707341e-05,7.579610431802975e-06,0.0017725885023551781,0.00025562607730786503,0.0005314644491005381,0.00012290858484511884,2.8799068053743444e-05,9.451102855202415e-06,0.0010752620389888636,0.000284284365692257,0.0007701521906935691,0.00041834778388261367,191906.0
2021-07-08,3.9532870095286104e-05,8.17408968135615e-06,0.002174456475053124,0.0002942672285288214,0.0006331204007741309,0.0001493629114502351,3.144157036768345e-05,9.916896477636874e-06,0.001494909036480719,0.00037089192826361906,0.0010668176513821484,0.0004942971870073034,238496.0
2021-07-09,4.4140084279323206e-05,8.917188743297617e-06,0.002278787583349706,0.00036827989509819164,0.0006962838210391556,0.00014787671332635216,3.9270910051442016e-05,1.123914934132179e-05,0.0018891777943502584,0.000511339223348115,0.0011591700019635354,0.0005461906033733618,303389.0
2021-07-10,3.923563047050952e-05,8.025469868967856e-06,0.0028567700337277803,0.00039830109720062694,0.0006420375895174285,0.0001469849944520224,3.0411815864753077e-05,1.0061142244584319e-05,0.0025223796481010923,0.0005691296871448652,0.0010428968950300305,0.0005151577293453628,352797.0
2021-07-11,3.7452192721849994e-05,8.17408968135615e-06,0.002444498674162654,0.0003412310892435222,0.0006047340166079668,0.00014059434251932577,2.8019740229541275e-05,9.806708738996464e-06,0.0018782722133450027,0.0004277848628438073,0.0009252394294165159,0.0004520121414506887,308423.0
2021-07-12,4.4140084279323206e-05,9.065808555685911e-06,0.0022315264830102288,0.00032012707588438446,0.0006432265480165348,0.00014356673876709164,3.480830663650542e-05,1.1182052058571759e-05,0.0015341438850904243,0.0004272199002565965,0.0010274866389278117,0.00048479199198949563,266557.0
2021-07-13,3.685771347229682e-05,7.4309906194146815e-06,0.0018699344794695105,0.00026484050567593924,0.0005824410447497228,0.000144755697266198,2.807182897871674e-05,8.815019091232777e-06,0.0012099334931551721,0.00031595232177751076,0.0008872056271579912,0.0004780745467592903,206431.0
2021-07-14,3.9532870095286104e-05,8.322709493744443e-06,0.0017592127192402318,0.00024403373194157815,0.0005918040929301853,0.00012543512165571983,3.170802435385026e-05,1.0602063870637238e-05,0.0009722905955226857,0.00026974759784544224,0.0008895015389485713,0.00039820246013900205,189340.0
2021-07-15,3.9830109720062696e-05,8.025469868967856e-06,0.002085284587620148,0.0002917406917182204,0.0006830566577365975,0.00016407627287667618,2.9261856556033164e-05,1.0277510895005487e-05,0.0013352199571094628,0.0003500103500845465,0.001183187923867,0.0005330361907931267,234979.0
2021-07-16,4.1464927656333925e-05,9.511667992850793e-06,0.0024123967946867823,0.00033944765149486266,0.0007077275465930542,0.0001444584576414214,3.4655045509123765e-05,1.1988425964076575e-05,0.001902385297386384,0.000459867525509035,0.0011734513345980475,0.0005014343473510571,298655.0
2021-07-17,3.819529178379147e-05,7.133750994638095e-06,0.0027628423122983787,0.00039993591513689814,0.0006968783002887089,0.00014772809351396387,2.8575687456317888e-05,9.327892929268138e-06,0.0023463377066088842,0.0005984215949023458,0.0011554626854116431,0.0004998396302609159,347086.0
2021-07-18,4.116768803155733e-05,8.025469868967856e-06,0.002412842654123947,0.00035326929404697397,0.0006271756082785991,0.00013331197171229938,3.135442188348604e-05,9.682497106347275e-06,0.001951525021993147,0.0004881166565762913,0.0010652549889068844,0.000430396312249585,303523.0
2021-07-19,4.324836540499345e-05,8.768568930909325e-06,0.002295730241961972,0.0002896600143447843,0.0006531840754465505,0.00016036077756696884,3.556259179283478e-05,1.1820139235971223e-05,0.0015782830897763426,0.0003689896872119996,0.0011182352570586233,0.0005404207726954639,262658.0
2021-07-20,3.552013516080218e-05,7.876850056579562e-06,0.0019601467055892045,0.0002525050612477109,0.0006415917300802637,0.00013643298777245356,2.6813685344786245e-05,1.0458819810404706e-05,0.0012418819271206017,0.00029783244901145285,0.0009600096711978546,0.000466220349495012,203703.0
2021-07-21,4.027596915722758e-05,7.876850056579562e-06,0.001680444218674436,0.00023734584038410494,0.0005702542201338827,0.00012974509621498033,3.01323396912924e-05,9.927915251500914e-06,0.0010080405064712091,0.0002703536304079645,0.0008455807063265041,0.0004022653825746884,187143.0
2021-07-22,4.087044840678075e-05,8.322709493744443e-06,0.0019442443856636574,0.00028074282560148665,0.0007138209589009744,0.00015070048976172974,3.057709747271369e-05,1.105082847891818e-05,0.0012973283972044557,0.0003330314212667743,0.0011643097591177531,0.0005220855329856998,232437.0
2021-07-23,4.44373239040998e-05,9.065808555685911e-06,0.002362609157536704,0.00034658140248950076,0.0007445852600653511,0.00017121002387131428,3.713927816210755e-05,1.222082192193635e-05,0.0018312751394014381,0.00043449229100686354,0.0013299159200539994,0.0006162179163994869,295932.0
2021-07-24,3.9384250282897815e-05,7.72823024419127e-06,0.0028169399240077176,0.0003868573716467283,0.0006796384020516668,0.00015456460488382537,3.132336897532374e-05,9.792684844987684e-06,0.002373293634307188,0.0005606001544673826,0.0011635244210532615,0.0005708926909631117,344615.0
2021-07-25,3.819529178379147e-05,8.322709493744443e-06,0.00255105907964506,0.00037080643190879264,0.0006297021450892001,0.00013791918589633648,2.6516178450457138e-05,1.032158599046165e-05,0.002063315491377417,0.0005248442332785696,0.000963440516696431,0.0004703694187081809,302330.0
2021-07-26,4.295112578021686e-05,9.363048180462498e-06,0.0021887239770424,0.00029768548421375216,0.0007118889013399265,0.00014163468120604382,3.213374970768821e-05,1.1801106808387878e-05,0.0014457092094710613,0.000353129664794785,0.0011131766381483135,0.00046967623766146124,262689.0
2021-07-27,3.849253140856805e-05,8.025469868967856e-06,0.0018873229975189408,0.0002568150358069714,0.0006790439228021136,0.00013019095565214523,3.0095276542840628e-05,1.0169326569794902e-05,0.0010812572536776166,0.0003098399074031128,0.0010663939294417403,0.0004659498886819856,204454.0
2021-07-28,3.819529178379147e-05,8.025469868967856e-06,0.0017031830499698451,0.0002478978470636738,0.0005788741692524037,0.0001239489235318369,2.6773617076189733e-05,9.412036293320814e-06,0.0009987216289023752,0.0002606521008740339,0.000909083903518402,0.00043859728512457623,188578.0
2021-07-29,3.878977103334464e-05,8.17408968135615e-06,0.0020359428099072344,0.000281931784100593,0.0007285343203274154,0.00015961767850502736,3.058911795329264e-05,1.0522929040159126e-05,0.00124873660617075,0.0003363420619595611,0.001153936084378116,0.0005712673292744892,235180.0
2021-07-30,4.458594371648809e-05,9.214428368074206e-06,0.0024120995550620055,0.00032012707588438446,0.000782483312224366,0.00016036077756696884,3.666246576580905e-05,1.2545374897568101e-05,0.0017883469981338493,0.00042506222399267427,0.0012499346474017857,0.000583654434511101,300819.0
2021-07-31,4.1613547468722215e-05,8.17408968135615e-06,0.0028295726080607227,0.000409447583129749,0.0007477062761255053,0.0001564966624448732,3.36573456210706e-05,1.0633116778799536e-05,0.0023267222857174612,0.000585056823911979,0.0011490257180616133,0.0005506041231592676,351691.0
2021-08-01,4.057320878200416e-05,7.72823024419127e-06,0.002555963533453874,0.0003508913770487613,0.0006965810606639323,0.00014549879632813948,3.199551418103024e-05,1.000103984168955e-05,0.0019983728416361896,0.0005037512949826505,0.0010704598569975714,0.0005070068418061172,309821.0
2021-08-02,4.6815240902312494e-05,9.511667992850793e-06,0.0022004649422210755,0.0002985772030880819,0.0006992562172869215,0.00014847119257590534,3.912666428449457e-05,1.2308972112848677e-05,0.0014831269620999145,0.0003783366125688511,0.0011688314632288695,0.0004893447490087744,270135.0
2021-08-03,4.042458896961587e-05,8.17408968135615e-06,0.0017702105853569655,0.00026290844811489145,0.0006748825680552414,0.00014876843220068192,2.9426136457278866e-05,1.0082178085597488e-05,0.0010976822386820422,0.000301243260375731,0.0010689562952184873,0.0005033596276571196,210600.0
2021-08-04,4.1613547468722215e-05,8.322709493744443e-06,0.001661718122313511,0.00023942651775754105,0.0005932902910540682,0.00012112514709645931,3.197447834001707e-05,1.0938637326847944e-05,0.0009072067051346553,0.00027272366849544823,0.0009117294109524867,0.00039839879465512496,194555.0
2021-08-05,4.220802671827539e-05,8.768568930909325e-06,0.002192142232727331,0.0002960506662774809,0.0007182795532726231,0.0001539701256342722,3.2715741309052556e-05,1.06381253123741e-05,0.0013888663602266186,0.00036116735947524543,0.0011715821498680201,0.00054586605039773,243208.0
2021-08-06,4.785557958903055e-05,9.511667992850793e-06,0.0024960697490613915,0.0003333542391869426,0.0007726744046067386,0.00018280236923760116,3.9351046588635046e-05,1.2885955180638458e-05,0.0018169557419117595,0.0005055363363486252,0.0012759289366537732,0.0006714940963418059,311405.0
2021-08-07,4.1019068219169044e-05,8.917188743297617e-06,0.0027338614488826613,0.0004170271935615519,0.000698958977662145,0.00014980877088739998,3.317652639791245e-05,1.0998739729742713e-05,0.002248020192540191,0.0006155628002079339,0.0011777566700587427,0.0005795794915948357,363657.0
2021-08-08,4.131630784394563e-05,8.322709493744443e-06,0.0025632459042609,0.00035906546673011744,0.0006325259215245777,0.0001443098378290331,3.230303814250847e-05,1.0714255022707475e-05,0.0020213429783158556,0.0005203265359943128,0.0009805506690938569,0.000520371612796484,319467.0
2021-08-09,4.755833996425396e-05,9.363048180462498e-06,0.002408384059752298,0.0003358807759975436,0.0006768146256162892,0.00013628436796006527,4.070936089405682e-05,1.2369074515743446e-05,0.0017044290180920282,0.0004346605777349689,0.0011085106882702497,0.0004739795697087267,277105.0
2021-08-10,3.878977103334464e-05,8.17408968135615e-06,0.0019271531072390035,0.0002547343584335353,0.000667600197248215,0.00015129496901128292,3.085056340588489e-05,9.971990346957079e-06,0.00124695657333835,0.0003159142569223441,0.000994426310508829,0.0004629607958446857,214557.0
2021-08-11,3.819529178379147e-05,8.322709493744443e-06,0.0017569834220544074,0.0002493840451875567,0.0006285131865900938,0.00013464955002379404,2.883312608205048e-05,1.0545968294602121e-05,0.0010421115569655389,0.00030591722390751417,0.0009531489819074167,0.0004610335121251935,196650.0
2021-08-12,3.670909365990853e-05,8.471329306132738e-06,0.0021307622502109657,0.0002988744427128585,0.0007276426014530856,0.00016006353794219223,2.8453479237098522e-05,1.073428915700573e-05,0.0014361469171705035,0.0003706555254788996,0.0011770454582911546,0.0005728630480713453,243789.0
2021-08-13,4.636938146514761e-05,9.80890761762738e-06,0.0023395730866165184,0.00030511647483316684,0.0007960077151517007,0.0001726962219951972,3.656630192117741e-05,1.2363064275453968e-05,0.0017976508501019598,0.0004277528082289301,0.0013949367029189902,0.0006925700056235715,308756.0
2021-08-14,3.96814899076744e-05,8.61994911852103e-06,0.00276358541136032,0.0003835877357741859,0.0007276426014530856,0.00016422489268906447,3.129231606716144e-05,1.109690698780417e-05,0.002458729200022102,0.0005713745118929848,0.0011378106096814496,0.000587756423508669,356328.0
2021-08-15,3.7898052159014875e-05,8.025469868967856e-06,0.002428893593861883,0.00035163447611070276,0.0006716129321826989,0.00015040325013695316,2.9375049414818312e-05,9.790681431557858e-06,0.0019317653553347768,0.00046452746514680937,0.001081884322081152,0.0005443715039790801,308581.0
2021-08-16,4.250526634305198e-05,8.471329306132738e-06,0.0022838406569709083,0.00028757933697134817,0.000672653270869417,0.00015501046432099026,3.237315761255237e-05,1.1019775570755883e-05,0.0016008956171587845,0.0003760306837111218,0.0010563578298650289,0.0005422408737964606,263497.0
2021-08-17,3.6263234222743646e-05,7.4309906194146815e-06,0.0017586182399906786,0.0002643946462387744,0.000664033321750896,0.00014624189539008093,2.7619057543576147e-05,9.015360434215339e-06,0.0011971727513138979,0.00032433059674104157,0.0010114913861040838,0.00048791130669973413,201333.0
2021-08-18,3.3736697412142654e-05,7.4309906194146815e-06,0.0015982574624237096,0.00024061547625664739,0.0005647552870755158,0.00013212301321319304,2.273874242852091e-05,9.365957784434824e-06,0.0009156500910346555,0.0002627256337739034,0.0008983305819338129,0.0004319008757353841,181730.0
2021-08-19,3.5222895536025594e-05,7.4309906194146815e-06,0.0019332465195469235,0.0002849041803483589,0.0006872180124834697,0.00013851366514588967,2.4690067109171077e-05,9.516213791671747e-06,0.0013160502957061762,0.00037061245209015837,0.0011579729624392146,0.0004901350956068406,220934.0
2021-08-20,4.072182859439246e-05,8.61994911852103e-06,0.0021554331390674225,0.00032547738913036304,0.0007636085960510527,0.00017106140405892596,2.9916972747586148e-05,1.109690698780417e-05,0.0014818307536108174,0.0004233913771921997,0.001348453504520176,0.0006076122540116709,273931.0
2021-08-21,3.462841628647242e-05,7.72823024419127e-06,0.0026366640915807173,0.00035579583085757497,0.0006977700191630386,0.00015055186994934145,2.4039959451192657e-05,9.42806360075942e-06,0.0020259257865365816,0.0005107922914817727,0.0010675839570190569,0.0005144675534187878,310698.0
2021-08-22,3.656047384752023e-05,7.282370807026388e-06,0.002311186702450354,0.000339596271307251,0.0006615067849402949,0.00014089158214410238,2.8584702816752102e-05,8.687802338438848e-06,0.001697951982473402,0.0004371798701229746,0.0010923561640788506,0.0005127937014981685,264482.0
2021-08-23,3.96814899076744e-05,8.17408968135615e-06,0.001961187044275923,0.00026216534905295,0.0006728018906818053,0.00014772809351396387,2.942012621698939e-05,9.806708738996464e-06,0.0012954151373789722,0.0003268969693446482,0.0010747301327232448,0.000493865451413176,222505.0
2021-08-24,3.50742757236373e-05,6.985131182249801e-06,0.0016016757181086406,0.00022501039595587655,0.0005941820099283979,0.0001353926490857355,2.6477111888575537e-05,8.144877298956102e-06,0.0008312452815293867,0.0002456866025532364,0.0009691672739855875,0.00045992762791192976,168991.0
2021-08-25,3.225049928825972e-05,6.836511369861507e-06,0.001521421019418962,0.00020509534109584523,0.0005778338305656856,0.00012915061696542717,2.1519665356472014e-05,8.109817563934155e-06,0.0007793398446827494,0.0002156474215864309,0.0008334520414223397,0.0004030336916250266,150900.0
2021-08-26,3.2101879475871425e-05,6.836511369861507e-06,0.0017895311609674436,0.00023303586582484442,0.0006583857688801408,0.0001585773398183093,2.1636865042116813e-05,7.971582037276186e-06,0.0010614164487753386,0.0002544495328952937,0.0010783272615364967,0.000536548174535611,179867.0
2021-08-27,3.50742757236373e-05,7.579610431802975e-06,0.0019436499064141041,0.000270785298171471,0.000718725412709788,0.00014832257276351706,2.6949917458014388e-05,9.246754685360199e-06,0.0012969317213453503,0.00030661841860795314,0.001070580061803361,0.0004998516507414949,218372.0
2021-08-28,3.150740022631825e-05,6.687891557473213e-06,0.0021228854001543863,0.00030957506920481563,0.0006658167594995554,0.00014505293689097458,2.1448544179713205e-05,8.023670786451652e-06,0.0015309965225921683,0.0003922723563867182,0.0010815227059570685,0.0005152298522288364,244449.0
2021-08-29,3.1656020038706544e-05,6.390651932696626e-06,0.001932503420484982,0.00028089144541387496,0.0005996809429867649,0.00012261134522034226,2.048289890653725e-05,7.150182531047677e-06,0.0012894940489871227,0.0003332077216485989,0.0008528380714760474,0.00039832867518508106,207366.0
2021-08-30,3.121016060154166e-05,7.133750994638095e-06,0.0017162615934600148,0.00023734584038410494,0.0006631416028765662,0.00014980877088739998,2.2508349884090964e-05,8.41433640526765e-06,0.0010063906955117478,0.00024315829480479648,0.0009877849949889571,0.0005341420750063905,174442.0
2021-08-31,2.6751566229892853e-05,6.53927174508492e-06,0.001450529368909746,0.00020717601846928133,0.0005778338305656856,0.0001238003037194486,1.7670106451062065e-05,7.360540941179368e-06,0.0007039193427035336,0.00017734015339473502,0.0008295574057147586,0.0004122043166000534,133814.0
2021-09-01,2.9278103040493845e-05,5.796172683143452e-06,0.001236516839070603,0.0001729934616199738,0.0005408274972810006,0.00011042452060450217,1.8944277392431165e-05,6.875714891161566e-06,0.0006167307902375222,0.00019005581843383832,0.0008165272047671728,0.0003609700232524076,119704.0
2021-09-02,2.7940524728999204e-05,6.093412307920039e-06,0.0014423552792283897,0.00021074289396660038,0.0006169208412238068,0.00013881090477066625,1.845544451555371e-05,6.981895802942324e-06,0.0007971682207947677,0.0002102221780184631,0.0009771498747967278,0.0004771529765815705,141569.0
2021-09-03,3.299359835020119e-05,6.242032120308333e-06,0.0016468561410746818,0.0002306579488266317,0.0007084706456549957,0.0001449043170785863,2.1348373508221923e-05,7.951547902977929e-06,0.0009323926170677083,0.00023475197205324812,0.0010935061233875705,0.0005078653044607974,170293.0
2021-09-04,2.6454326605116268e-05,5.944792495531745e-06,0.0019399344111043968,0.0002630570679272797,0.0006201904770963494,0.0001398512434573843,1.711716434443019e-05,6.57119604982807e-06,0.001268301941726427,0.0002748182372363309,0.0010575708966967883,0.0004920403417786048,190361.0
2021-09-05,2.7048805854669442e-05,5.944792495531745e-06,0.0016577053873790273,0.0002266452138921478,0.0005712945588206008,0.00012038204803451784,1.731950910084258e-05,6.73146912421412e-06,0.0009720541927379663,0.00023677842473751677,0.0008548244558917195,0.0003764814517328326,163621.0
2021-09-06,2.853500397855238e-05,6.390651932696626e-06,0.0012889796328436707,0.00018488304661103727,0.0005372606217836815,0.00013375783114946428,2.1348373508221923e-05,7.020962364823924e-06,0.0007037119894135467,0.00018691847300273136,0.0008220055387910309,0.0004417526612765516,139497.0
2021-09-07,2.6305706792727972e-05,5.053073621201983e-06,0.0011787037320515569,0.0001587259596306976,0.0005732266163816486,0.00011503173478853928,1.7021000499798562e-05,5.687690727274966e-06,0.0006117292686099625,0.00014870536524223729,0.0008654425470697953,0.00033881527583868085,109090.0
2021-09-08,2.7494665291834323e-05,5.350313245978571e-06,0.0010714002275072087,0.00014341811895470335,0.0005152648895502141,0.00011176209891599682,1.7975626999110475e-05,6.310752303950737e-06,0.000548819081793293,0.0001430637530238483,0.0007327855251071763,0.000372122024109532,98722.0
2021-09-09,2.6454326605116268e-05,5.647552870755158e-06,0.0012006994642850242,0.00016957520593504304,0.0006088953713548391,0.0001284075179034857,1.6582252958666747e-05,6.394895668003414e-06,0.0006150519297833284,0.0001622985253636042,0.0009233982924745061,0.0004500467928760297,117347.0
2021-09-10,2.898086341571726e-05,6.242032120308333e-06,0.0014423552792283897,0.00018547752586059045,0.000621528055407844,0.00014267501989276187,1.8361284084351908e-05,7.110114262451164e-06,0.0008263329117994543,0.00019252001695252384,0.0009509342083607445,0.0004962054382992122,141698.0
2021-09-11,2.5116748293621624e-05,5.796172683143452e-06,0.0016367499938322778,0.00022545625539304145,0.0005980461250504936,0.00012989371602736865,1.6251689742745518e-05,6.250649901055968e-06,0.0009266708683121263,0.00023097754115145665,0.0009029143918612539,0.00043336837607273133,159765.0
2021-09-12,2.779190491661091e-05,5.350313245978571e-06,0.001361506101289158,0.0002174307855240736,0.0005366661425341283,0.0001122079583531617,1.7982638946114864e-05,5.661646352687233e-06,0.0007249541820099879,0.0002330140109028744,0.0008066273373036894,0.00035318676207753505,139813.0
2021-09-13,2.823776435377579e-05,5.944792495531745e-06,0.0012437992098776295,0.0001729934616199738,0.0005463264303393674,0.00012171962634601248,1.9793724686677232e-05,6.450991244038531e-06,0.0006203629787857961,0.00017373200580761907,0.0008653343627445847,0.00038722776137041726,121181.0
2021-09-14,2.585984735556309e-05,5.498933058366865e-06,0.0010458376197764222,0.00013866228495827796,0.0005183859056103682,0.00012082790747168272,1.742969683948299e-05,5.262967080151933e-06,0.0005216267513102697,0.00013271211583193928,0.0007686696647554981,0.0003819477652761118,96529.0
2021-09-15,2.4373649231680158e-05,5.350313245978571e-06,0.0009245638528675747,0.00012275996503273055,0.0004978763715007837,0.00010715488473195972,1.4785191112113156e-05,5.445277702266065e-06,0.00047983454545739214,0.0001257662814707338,0.0007080563914361236,0.0003365594323166972,88557.0
2021-09-16,2.496812848123333e-05,5.350313245978571e-06,0.0011543300828198767,0.00015515908413337855,0.0005726321371320954,0.0001238003037194486,1.615552589811389e-05,5.6255849109503715e-06,0.00057573894804986,0.0001610503987968228,0.0008259492581276427,0.00042221737692232187,106348.0
2021-09-17,2.8832243603328964e-05,5.796172683143452e-06,0.0012990857800860747,0.00018384270792431921,0.0005940333901160097,0.0001382164255211131,1.846145475584319e-05,6.445982710463967e-06,0.0006391820428388632,0.0001858666809520729,0.0009809363261790982,0.00047324632039341056,129649.0
2021-09-18,2.6305706792727972e-05,5.350313245978571e-06,0.0015142872684243238,0.00019855606935076028,0.0005652011465126807,0.0001279616584663208,1.7375604676877697e-05,5.914076444845262e-06,0.0008777495157692142,0.00020208030583965174,0.0008876113183775309,0.0003708618770621717,147798.0
2021-09-19,2.6454326605116268e-05,5.350313245978571e-06,0.0014393828829806238,0.00019513781366582955,0.0004953498346901827,0.00011488311497615097,1.7473771934939154e-05,5.553462027476649e-06,0.0007664208331805188,0.00020123186025212058,0.0006677376961608828,0.00037244757879187866,131240.0
2021-09-20,2.7346045479446027e-05,5.796172683143452e-06,0.0011556676611313712,0.00017091278424653767,0.0005583646351428192,0.00011726103197436368,1.8247089518851848e-05,6.602248957990367e-06,0.0005218811848158576,0.00017049048287816118,0.0008241872560161111,0.0003801567136698477,115307.0
2021-09-21,2.4670888856456743e-05,5.201693433590277e-06,0.00097985042307602,0.0001402971028945492,0.0005316130689129264,0.00011800413103630514,1.5464348264824046e-05,5.188840783248384e-06,0.00046229766599941346,0.00013238555944287768,0.0007417027182833302,0.0003921100798989023,93021.0
2021-09-22,2.5116748293621624e-05,5.350313245978571e-06,0.0010164108969235401,0.00013227163302558133,0.00046993584677178446,0.00010373662904702895,1.6251689742745518e-05,6.022260770055846e-06,0.0004452936945137684,0.0001239211377018644,0.000677822879366625,0.00033491262647738053,86295.0
2021-09-23,2.5711227543174798e-05,5.796172683143452e-06,0.0011039479664202451,0.0001539701256342722,0.0005769421116913559,0.0001212737669088476,1.6809640382951956e-05,6.250649901055968e-06,0.0005506101333995571,0.00015981629612405024,0.0008749407301405986,0.00040951373236379756,104664.0
2021-09-24,2.987258229004702e-05,6.093412307920039e-06,0.0012357737400086615,0.00019008474004462755,0.0006132053459140996,0.00013628436796006527,2.0738334118840017e-05,6.817615901696622e-06,0.0006413477327565047,0.00019345861614439714,0.0009877970154695361,0.0004987808262632531,128923.0
2021-09-25,2.615708698033968e-05,5.796172683143452e-06,0.0015086397155535686,0.00022352419783199364,0.0005995323231743765,0.00012959647640259204,1.780633856429021e-05,6.250649901055968e-06,0.0008439709636356392,0.00024105070387661992,0.0009051582149026587,0.0004349971511911796,148333.0
2021-09-26,2.585984735556309e-05,5.647552870755158e-06,0.0013068140103302658,0.00018622062492253192,0.0005470695294013089,0.00011815275084869344,1.620961806071918e-05,6.166506537003292e-06,0.000660600535817129,0.000202077300719507,0.0008112021318706962,0.0003846403529257974,132987.0
2021-09-27,3.0467061539600196e-05,6.093412307920039e-06,0.0011513576865721108,0.00016987244555981962,0.0005821438051249461,0.00012350306409467202,2.0124287902598462e-05,6.858685877008047e-06,0.0005975370878730777,0.0001763224193723836,0.0008789054853182236,0.00043036025080784814,117989.0
